TRADEDATE,OPEN,HIGH,LOW,CLOSE,VOLUME
2024-10-17,34.98,35.07,32.85,33.0,29570510
2024-10-18,33.0,34.9,32.77,33.6,15591410
2024-10-21,34.0,34.15,33.1,33.99,4386360
2024-10-22,33.99,34.0,33.5,33.81,2620110
2024-10-23,33.81,34.18,32.93,33.17,2963280
2024-10-24,33.17,33.35,32.95,33.07,1501020
2024-10-25,33.24,33.33,30.69,31.11,5018120
2024-10-28,30.8,31.0,29.5,29.63,2177490
2024-10-29,29.63,30.24,28.53,30.22,1909330
2024-10-30,30.4,31.0,29.64,30.25,773870
2024-10-31,30.2,30.24,29.41,29.7,1564880
2024-11-01,30.0,30.0,29.3,29.62,852540
2024-11-02,29.62,29.76,29.3,29.5,1026030
2024-11-05,29.57,29.59,29.26,29.5,663620
2024-11-06,30.0,30.0,28.92,29.38,1403830
2024-11-07,29.38,30.0,28.77,29.23,1357320
2024-11-08,29.6,30.36,28.52,30.33,1220360
2024-11-11,30.96,31.5,30.5,31.08,1630060
2024-11-12,31.36,31.36,30.28,30.48,541470
2024-11-13,30.5,30.84,30.2,30.27,515790
2024-11-14,30.19,30.45,29.64,29.7,600830
2024-11-15,29.7,30.16,29.6,29.67,371970
2024-11-18,29.64,29.99,29.18,29.19,750510
2024-11-19,29.19,29.95,28.8,28.91,1353330
2024-11-20,29.09,30.97,28.32,28.4,3036930
2024-11-21,28.51,28.96,27.7,28.09,1789250
2024-11-22,28.14,28.8,28.0,28.28,834710
2024-11-25,28.32,28.59,27.3,27.64,1610290
2024-11-26,27.07,27.49,26.01,26.29,2275780
2024-11-27,26.35,27.3,25.55,26.21,1876160
2024-11-28,26.49,27.13,26.42,26.69,1144990
2024-11-29,26.75,27.86,26.5,27.4,871220
2024-12-02,27.4,28.88,27.4,28.43,1281240
2024-12-03,28.43,28.75,27.68,28.23,1339770
2024-12-04,28.43,30.0,28.43,28.9,1530960
2024-12-05,28.9,32.63,28.9,31.29,5525560
2024-12-06,31.4,33.9,30.7,32.1,8658770
2024-12-09,31.9,32.8,30.99,32.11,1855680
2024-12-10,32.11,32.4,29.72,30.48,1937430
2024-12-11,30.48,32.1,30.48,31.04,1456540
2024-12-12,31.11,33.99,31.08,31.2,3432570
2024-12-13,31.5,31.69,30.48,31.0,923880
2024-12-16,31.2,32.96,29.89,29.99,2302880
2024-12-17,29.85,31.09,29.63,30.0,1164200
2024-12-18,30.3,31.39,29.76,30.35,1377990
2024-12-19,30.73,31.69,30.14,31.2,1562800
