feature,importance
TATNP_VOLUME,1.1039385001420305
BSPBP_LOW,1.1009502448646984
KBSB_CLOSE,1.1000584220017338
MRKC_LOW,1.098385784370736
TGKBP_LOW,1.098070891791034
AKRN_LOW,1.091747751530711
MRKY_VOLUME,1.0915654467720157
VJGZP_VOLUME,1.0888666815176917
POSI_VOLUME,1.0811647898598191
ROST_LOW,1.0811283021781268
UNKL_OPEN,1.0788903114003865
ROSN_LOW,1.0787638268499204
SVET_OPEN,1.0720361751256353
URKZ_HIGH,1.0695824949839967
RKKE_LOW,1.0685217988352826
SELG_CLOSE,1.0656260562128577
ELFV_HIGH,1.0637277817986623
KZOS_HIGH,1.0629026658487246
MFGSP_OPEN,1.0589675816355522
SVET_HIGH,1.0576314809172187
ROSN_CLOSE,1.0574668475599944
KBSB_OPEN,1.055175697377959
MSNG_CLOSE,1.0532740563512497
MGTS_CLOSE,1.0483881635553212
AFKS_HIGH,1.0483810404191078
LSNG_OPEN,1.046369750158634
VJGZ_CLOSE,1.0462067641012718
APRI_VOLUME,1.0455438668414392
DZRDP_CLOSE,1.0454277547668143
LNZL_LOW,1.0445012039444777
OGKB_HIGH,1.0428452934450332
BANEP_OPEN,1.0415444526488737
NKNCP_LOW,1.0415052424627953
VRSB_VOLUME,1.03877499416057
MAGE_HIGH,1.0378507734491664
AQUA_VOLUME,1.0366617918695535
TNSE_HIGH,1.0351665498776697
RBCM_LOW,1.0345423523820034
SBERP_OPEN,1.032725559578345
JNOS_LOW,1.0313568291846364
LNZLP_CLOSE,1.0296075323128173
TGKBP_HIGH,1.0293347168467726
WTCM_LOW,1.0237292750695388
NKNCP_HIGH,1.0233668398242817
HNFG_OPEN,1.0215463031585528
MGKL_HIGH,1.0189913393523824
NKNC_OPEN,1.0177217637292284
NSVZ_CLOSE,1.0173276224588403
ROLO_VOLUME,1.0170856711320473
MRKZ_OPEN,1.0167974559439041
KOGK_CLOSE,1.0154880452498884
OKEY_CLOSE,1.0154602685119427
IRAO_LOW,1.0147216419948728
RNFT_OPEN,1.0146245038078752
USD000UTSTOM_OPEN,1.01393569691896
UGLD_LOW,1.013510491295606
IRKT_OPEN,1.0112061499871787
DZRD_CLOSE,1.009344471933664
RUSI_OPEN,1.0045545938265115
SAGOP_HIGH,1.003456526095796
SPBE_VOLUME,1.0030084665773373
VSYD_VOLUME,0.9995669769329898
RBCM_CLOSE,0.9965883749996146
YDEX_VOLUME,0.9964460529040804
MDMG_OPEN,0.9928243675293187
TUZA_OPEN,0.9921333044663784
KRSBP_VOLUME,0.9912485735238191
MGTS_VOLUME,0.9900110303568327
BISVP_CLOSE,0.9894122944100651
PRMD_OPEN,0.9875861129875009
TGKA_CLOSE,0.986798173898479
VGSBP_CLOSE,0.9837091292167687
KRKOP_CLOSE,0.9833400183665516
LSNGP_HIGH,0.9817386415644797
NKHP_LOW,0.9791870616170989
AVAN_VOLUME,0.9777185983939654
KLSB_HIGH,0.9741346456263704
DIOD_LOW,0.9729879119829564
SELG_HIGH,0.9716406403377486
MVID_CLOSE,0.9710773709816185
CHGZ_LOW,0.9701160760624702
PMSB_LOW,0.9691207878582287
PMSBP_HIGH,0.9660402490898736
AFKS_OPEN,0.9658951512613324
RTSBP_CLOSE,0.9650772420790604
MSTT_LOW,0.963922672176288
AFKS_LOW,0.9601811669649889
NKSH_VOLUME,0.9600478980353994
LSNG_CLOSE,0.9569347424821677
T_HIGH,0.9561181419967006
GCHE_HIGH,0.9541741750441567
LSNGP_VOLUME,0.952034579476493
GMKN_OPEN,0.9518512087547201
DVEC_LOW,0.9518021373970594
MBNK_VOLUME,0.9488849299427198
RTGZ_LOW,0.9488378520373738
AMEZ_HIGH,0.9418317861378186
URKZ_LOW,0.9383141134543341
TORSP_HIGH,0.9355061307854547
UPRO_CLOSE,0.9298551885783852
TORSP_OPEN,0.9293265651543897
MSRS_VOLUME,0.9292287032683101
PAZA_VOLUME,0.9286457373121096
HIMCP_LOW,0.9274783553027479
VJGZP_LOW,0.9270781150049752
PAZA_LOW,0.9255931605384244
SAREP_VOLUME,0.9254537417286652
GAZAP_OPEN,0.9251948430977982
KRSB_LOW,0.9237290082431215
RENI_CLOSE,0.9219424043514377
MSNG_HIGH,0.9215508561804299
BLNG_OPEN,0.9203543487846076
MRKV_OPEN,0.9203448351676681
IMOEX_CLOSE,0.9186403435093058
MRKK_VOLUME,0.9179135480734769
HYDR_VOLUME,0.9165779654803347
MTLR_HIGH,0.9153613341747592
KMEZ_HIGH,0.9147201688722689
T_CLOSE,0.91200008817996
TRNFP_VOLUME,0.9108840795560358
BISVP_OPEN,0.9094780019483037
KAZT_VOLUME,0.9085736318059247
MGTSP_CLOSE,0.9072972510143741
CHGZ_HIGH,0.9058399797682778
URKZ_CLOSE,0.9038692663299474
GAZAP_HIGH,0.9023947757315846
NKNC_HIGH,0.8996414973262755
LPSB_HIGH,0.8979120395750035
GEMC_HIGH,0.8964870953208312
ELFV_OPEN,0.8956529535553499
KLVZ_OPEN,0.8930840029512672
VRSBP_LOW,0.8928296145688531
SVET_LOW,0.8925840045767522
ARSA_LOW,0.8902085499859392
TGKB_VOLUME,0.8888598053301552
OMZZP_LOW,0.8884699819899121
KZOSP_LOW,0.8881540895442722
MDMG_VOLUME,0.8861974464238728
BLNG_HIGH,0.8838063021697161
SVCB_CLOSE,0.8837873314062573
BRV5_CLOSE,0.8803329789749964
NKNCP_CLOSE,0.8801534435041409
YDEX_HIGH,0.879178851467418
NKNCP_VOLUME,0.8791733698923211
NAUK_CLOSE,0.8786917004042821
MTLRP_VOLUME,0.8762321349713001
PLZL_CLOSE,0.8753448419012754
EUR_RUB__TOM_VOLUME,0.8721120742239817
SAGO_OPEN,0.871763980542199
GECO_CLOSE,0.868565714961858
AQUA_OPEN,0.8660046666373916
RZSB_CLOSE,0.8619831680867063
AMEZ_OPEN,0.8613829661467759
RNFT_HIGH,0.8608268332597255
LVHK_LOW,0.8587318468471455
USBN_VOLUME,0.8583978214162157
PRMB_HIGH,0.8579645627605398
TRMK_OPEN,0.8574121571861965
T_OPEN,0.8538162801468726
GECO_VOLUME,0.8522470535978979
UGLD_OPEN,0.849440826734801
VSMO_VOLUME,0.8478720844484543
VJGZP_HIGH,0.847761231962686
SAGO_LOW,0.8477553465459122
PMSBP_OPEN,0.8475184260237697
KRKOP_LOW,0.8445977656667566
PIKK_HIGH,0.8438080949835008
HIMCP_OPEN,0.8431821693507998
CHKZ_HIGH,0.841655966247551
NNSBP_OPEN,0.8413238157671342
RTGZ_HIGH,0.8406276910662195
FEES_CLOSE,0.8402557125897078
MGNT_OPEN,0.8397707943359399
BRZL_CLOSE,0.839283895448338
SAGOP_VOLUME,0.8387354063322409
BANE_OPEN,0.8386019944493787
SELG_VOLUME,0.8379951997259706
VJGZ_LOW,0.8371256919644204
CHGZ_OPEN,0.8332506822433995
CNTL_CLOSE,0.8314438375940778
EUR_RUB__TOM_OPEN,0.831246872120912
CNTL_LOW,0.8300697149063754
KRSB_VOLUME,0.8227270476796972
RGSS_CLOSE,0.8221249064656116
SGZH_VOLUME,0.8174335583857805
AQUA_CLOSE,0.8165059040654833
ARSA_CLOSE,0.8152516822581602
RUSI_CLOSE,0.8127833273510445
RTKMP_VOLUME,0.8115109560109225
STSB_CLOSE,0.811397503138824
BSPB_CLOSE,0.8113939772379211
UKUZ_OPEN,0.810370985881451
LPSB_CLOSE,0.8096448498769355
MTLR_OPEN,0.8095354123139736
LPSB_OPEN,0.8071384821254929
SAGOP_LOW,0.8070842033439526
MRSB_OPEN,0.804180463350764
VKCO_CLOSE,0.8037470066597897
SVCB_HIGH,0.8024161905576389
JNOSP_LOW,0.8020438468118125
KUZB_OPEN,0.8001141126961885
PAZA_HIGH,0.7989797989095749
BRV5_LOW,0.7965946332177962
VRSBP_OPEN,0.7964125026659831
DVEC_HIGH,0.796220856723416
PLZL_HIGH,0.7956234388889731
LPSB_LOW,0.7954105526969961
NKNC_CLOSE,0.7949177460740678
MAGEP_OPEN,0.7944903720688878
ROSN_HIGH,0.7934656512949951
UNKL_LOW,0.793021149918435
USD000UTSTOM_LOW,0.7922691600689742
FEES_VOLUME,0.7912268397749239
SVET_VOLUME,0.7897050096795829
PHOR_VOLUME,0.7896737313131691
PMSB_HIGH,0.7873873550114939
JNOS_VOLUME,0.7851537986394969
PHOR_CLOSE,0.7844755261612169
KROTP_VOLUME,0.7842566168871036
YDEX_LOW,0.7836255954739579
PLZL_LOW,0.7835258543485702
TATNP_OPEN,0.7829725702653679
AQUA_LOW,0.782959947230711
DIOD_OPEN,0.781915470222969
KBSB_HIGH,0.7794143590190892
MFGS_OPEN,0.779361741967702
PRMB_CLOSE,0.779348075242427
CHGZ_CLOSE,0.778921756169274
AQUA_HIGH,0.7780629206281864
NKHP_HIGH,0.7762825359809401
JNOS_CLOSE,0.775249283184677
CNTLP_OPEN,0.7747727543234264
IRKT_CLOSE,0.7747357434986242
IMOEX_HIGH,0.7726100254259386
TGKBP_CLOSE,0.7700470160248405
MGTS_OPEN,0.7696869251946827
WTCMP_OPEN,0.7606449466586794
SVETP_HIGH,0.757997902429166
RENI_HIGH,0.7566895877226574
WUSH_CLOSE,0.7556085929708344
URKZ_VOLUME,0.7553884418327766
YKEN_CLOSE,0.750652366875955
SVETP_CLOSE,0.7494432695706322
MRKS_CLOSE,0.7485987479197135
ROLO_LOW,0.7485899808084978
LENT_VOLUME,0.7483558189795079
MGTSP_VOLUME,0.7476686605116695
SARE_HIGH,0.7416800159517312
KLVZ_HIGH,0.737866499327239
VSMO_CLOSE,0.737496471713194
MGNT_LOW,0.7374764819157654
SNGSP_LOW,0.7368899418528215
EELT_CLOSE,0.7360894385262279
RTSBP_OPEN,0.7349462332273599
VEON-RX_LOW,0.733172804591761
AFLT_VOLUME,0.7322604166720383
NAUK_HIGH,0.730234868880142
WTCMP_LOW,0.728669324030523
YDEX_OPEN,0.7279487011339439
