TICKER,ACCURACY,PRECISION,RECALL,F1_SCORE,STATUS
RAGR,0.8581081081081081,0.87551603673099,0.8581081081081081,0.8608254958093059,SUCCESS
RASP,0.6756756756756757,0.6765189102145623,0.6756756756756757,0.675198895221916,SUCCESS
RBCM,0.6081081081081081,0.6134225102260028,0.6081081081081081,0.6106115331921784,SUCCESS
RDRB,0.5945945945945946,0.577027027027027,0.5945945945945946,0.5811156071759035,SUCCESS
RENI,0.6554054054054054,0.662893481717011,0.6554054054054054,0.6588467546078933,SUCCESS
RGSS,0.6621621621621622,0.6669250824151157,0.6621621621621622,0.6638242973625731,SUCCESS
RKKE,0.6554054054054054,0.6458490795520689,0.6554054054054054,0.6495863723586496,SUCCESS
RNFT,0.6756756756756757,0.6851733809280979,0.6756756756756757,0.6800221916269121,SUCCESS
ROLO,0.7364864864864865,0.7383380977130977,0.7364864864864865,0.7370425897709588,SUCCESS
ROSN,0.6554054054054054,0.6606462231462231,0.6554054054054054,0.6573157037074562,SUCCESS
ROST,0.7162162162162162,0.7162162162162162,0.7162162162162162,0.7162162162162162,SUCCESS
RTGZ,0.6621621621621622,0.6515909518958299,0.6621621621621622,0.6559075509416389,SUCCESS
RTKMP,0.6824324324324325,0.6783316335203128,0.6824324324324325,0.6801863676863678,SUCCESS
RTKM,0.7094594594594594,0.7086131586131587,0.7094594594594594,0.7088773556164861,SUCCESS
RTSBP,0.7027027027027027,0.6997428578310931,0.7027027027027027,0.701170800347572,SUCCESS
RTSB,0.6486486486486487,0.6595945945945946,0.6486486486486487,0.6536639732516021,SUCCESS
RUAL,0.6959459459459459,0.69993402766512,0.6959459459459459,0.6970153753391618,SUCCESS
RUSI,0.6418918918918919,0.6384237498367934,0.6418918918918919,0.6383278883278883,SUCCESS
RZSB,0.6418918918918919,0.647958099609043,0.6418918918918919,0.6447266536552252,SUCCESS
SAGOP,0.6554054054054054,0.6503399546162704,0.6554054054054054,0.648378152965309,SUCCESS
SAGO,0.6621621621621622,0.6657173210946795,0.6621621621621622,0.6631756045069718,SUCCESS
SAREP,0.6351351351351351,0.6383149476006619,0.6351351351351351,0.6366772508958892,SUCCESS
SARE,0.6959459459459459,0.6906542544588086,0.6959459459459459,0.6888561944738086,SUCCESS
SBERP,0.7364864864864865,0.7382902774311848,0.7364864864864865,0.7363547165527363,SUCCESS
SBER,0.6824324324324325,0.682057057057057,0.6824324324324325,0.6822090405147384,SUCCESS
SELG,0.7297297297297297,0.7299491049491049,0.7297297297297297,0.7288028909222759,SUCCESS
SFIN,0.7432432432432432,0.7393942218080148,0.7432432432432432,0.7399513678583446,SUCCESS
SGZH,0.7094594594594594,0.7125758411472698,0.7094594594594594,0.7100533082904059,SUCCESS
SIBN,0.6824324324324325,0.6768715538280755,0.6824324324324325,0.6791422650141138,SUCCESS
SLEN,0.6554054054054054,0.6524272349272349,0.6554054054054054,0.6538668538668538,SUCCESS
SMLT,0.7432432432432432,0.7391645563278388,0.7432432432432432,0.7406255685906796,SUCCESS
SNGSP,0.6959459459459459,0.6949582472838286,0.6959459459459459,0.6948448448448448,SUCCESS
SNGS,0.7094594594594594,0.7113987436568082,0.7094594594594594,0.7075936294977326,SUCCESS
SOFL,0.6554054054054054,0.6625275447463898,0.6554054054054054,0.6574996221021723,SUCCESS
SPBE,0.6554054054054054,0.6500662927078021,0.6554054054054054,0.6503879891609701,SUCCESS
STSBP,0.6283783783783784,0.6194631282866577,0.6283783783783784,0.6195659642693541,SUCCESS
STSB,0.6756756756756757,0.68199143041074,0.6756756756756757,0.6780862203221819,SUCCESS
SVAV,0.7027027027027027,0.700372786579683,0.7027027027027027,0.7009330759330759,SUCCESS
SVCB,0.7027027027027027,0.70763049376371,0.7027027027027027,0.703627558174223,SUCCESS
SVETP,0.722972972972973,0.7964143120393121,0.722972972972973,0.7453077020682655,SUCCESS
SVET,0.6824324324324325,0.6940389637758059,0.6824324324324325,0.6768577087726023,SUCCESS
TASBP,0.6418918918918919,0.6317828334337768,0.6418918918918919,0.6360657000088007,SUCCESS
TASB,0.6891891891891891,0.6966176703018808,0.6891891891891891,0.6892604328731625,SUCCESS
TATNP,0.6891891891891891,0.6838148890578558,0.6891891891891891,0.686296722254169,SUCCESS
TATN,0.6756756756756757,0.6795608108108109,0.6756756756756757,0.676090564248459,SUCCESS
TGKA,0.7297297297297297,0.7281158366103699,0.7297297297297297,0.7282706294334201,SUCCESS
TGKBP,0.6891891891891891,0.6916271373414229,0.6891891891891891,0.6898250541867563,SUCCESS
TGKB,0.7027027027027027,0.6984027223629278,0.7027027027027027,0.7002640818817288,SUCCESS
TGKN,0.6283783783783784,0.6368387971815144,0.6283783783783784,0.6291840443561367,SUCCESS
TNSE,0.7432432432432432,0.7335585585585586,0.7432432432432432,0.7374281637272094,SUCCESS
TORSP,0.7094594594594594,0.7181197532760033,0.7094594594594594,0.705819823041454,SUCCESS
TORS,0.7364864864864865,0.7368818286371478,0.7364864864864865,0.7365104678769275,SUCCESS
TRMK,0.7094594594594594,0.717220168281489,0.7094594594594594,0.7111341723503195,SUCCESS
TRNFP,0.75,0.7574970244143178,0.75,0.7487972282436236,SUCCESS
TTLK,0.6486486486486487,0.6518474454520966,0.6486486486486487,0.6469097774244833,SUCCESS
TUZA,0.6081081081081081,0.6127868377080562,0.6081081081081081,0.6102237580518195,SUCCESS
T,0.6486486486486487,0.6473254504504504,0.6486486486486487,0.6472597428661785,SUCCESS
UGLD,0.7027027027027027,0.7072329472329473,0.7027027027027027,0.694085568536374,SUCCESS
UKUZ,0.6756756756756757,0.6783642033642033,0.6756756756756757,0.6769715324761196,SUCCESS
UNAC,0.7027027027027027,0.7059275184275183,0.7027027027027027,0.703973155873208,SUCCESS
UNKL,0.7027027027027027,0.6943079443079444,0.7027027027027027,0.6946167478954364,SUCCESS
UPRO,0.6756756756756757,0.6724066924066924,0.6756756756756757,0.6732432125690553,SUCCESS
URKZ,0.5878378378378378,0.5602868142414587,0.5878378378378378,0.5700148687777011,SUCCESS
USBN,0.6756756756756757,0.68977927705043,0.6756756756756757,0.6791367888428648,SUCCESS
UTAR,0.6621621621621622,0.666686827492454,0.6621621621621622,0.6641675844182117,SUCCESS
UWGN,0.7972972972972973,0.8115433394559608,0.7972972972972973,0.7980238873096017,SUCCESS
VEON-RX,0.6418918918918919,0.6412912912912913,0.6418918918918919,0.6313650623655012,SUCCESS
VGSBP,0.6351351351351351,0.6336609336609337,0.6351351351351351,0.63004368004368,SUCCESS
VGSB,0.6486486486486487,0.6464610101905184,0.6486486486486487,0.6447287995960562,SUCCESS
VJGZP,0.668918918918919,0.6725315727345126,0.668918918918919,0.6699476704427199,SUCCESS
VJGZ,0.7027027027027027,0.7030323531439603,0.7027027027027027,0.6985217297717298,SUCCESS
VKCO,0.7027027027027027,0.699613022113022,0.7027027027027027,0.7011045775090718,SUCCESS
VLHZ,0.6486486486486487,0.657466788822721,0.6486486486486487,0.6489418776966449,SUCCESS
VRSBP,0.6824324324324325,0.6868856592441498,0.6824324324324325,0.683471402616791,SUCCESS
VRSB,0.6959459459459459,0.7010605122307251,0.6959459459459459,0.6973346259060544,SUCCESS
VSEH,0.6959459459459459,0.717264678471575,0.6959459459459459,0.6968887035516801,SUCCESS
VSMO,0.6351351351351351,0.6393215409608852,0.6351351351351351,0.6367895005001541,SUCCESS
VSYDP,0.6486486486486487,0.654919464919465,0.6486486486486487,0.6513321271493535,SUCCESS
VSYD,0.7027027027027027,0.701339873217764,0.7027027027027027,0.7017269042427464,SUCCESS
VTBR,0.7297297297297297,0.7288251516822944,0.7297297297297297,0.728727792862356,SUCCESS
WTCMP,0.5878378378378378,0.5763042111879321,0.5878378378378378,0.5812712372185445,SUCCESS
WTCM,0.6351351351351351,0.6406140834712264,0.6351351351351351,0.6374193256801953,SUCCESS
WUSH,0.6756756756756757,0.6682989358325239,0.6756756756756757,0.6699315887572275,SUCCESS
X5,0.8716216216216216,0.8773664217212603,0.8716216216216216,0.8669080860564796,SUCCESS
YAKG,0.6824324324324325,0.6879915032088946,0.6824324324324325,0.683855208273813,SUCCESS
YDEX,0.7905405405405406,0.7904198841698842,0.7905405405405406,0.7890415005169104,SUCCESS
YKENP,0.6013513513513513,0.5892925919952947,0.6013513513513513,0.5921909984581782,SUCCESS
YKEN,0.6418918918918919,0.6448512465954327,0.6418918918918919,0.6406181300918143,SUCCESS
YRSBP,0.6824324324324325,0.670246504772652,0.6824324324324325,0.6753119209980004,SUCCESS
YRSB,0.6418918918918919,0.6368610432983625,0.6418918918918919,0.6392387653823371,SUCCESS
ZAYM,0.7094594594594594,0.7314064130232824,0.7094594594594594,0.7144334136245157,SUCCESS
ZILL,0.6554054054054054,0.6474522965214454,0.6554054054054054,0.6508631206184303,SUCCESS
ZVEZ,0.5878378378378378,0.5874169624169624,0.5878378378378378,0.5876001487153435,SUCCESS
IMOEX,0.918918918918919,0.918918918918919,0.918918918918919,0.918918918918919,SUCCESS
RTSI,0.918918918918919,0.9226044226044225,0.918918918918919,0.9206752971458854,SUCCESS
EUR_RUB__TOM,0.9324324324324325,0.9324324324324325,0.9324324324324325,0.9324324324324325,SUCCESS
USD000UTSTOM,0.9256756756756757,0.9307125307125306,0.9256756756756757,0.9278004347058054,SUCCESS
BRV5,0.9256756756756757,0.9301801801801801,0.9256756756756757,0.9229729729729731,SUCCESS
TARGET,0.6756756756756757,0.6789890852390852,0.6756756756756757,0.6760650206028358,SUCCESS
